timestamps,TP9,AF7,AF8,TP10
1621565346.911,-15.137,-29.785,-28.320,-17.090
1621565346.915,-7.324,-30.273,-29.785,-22.461
1621565346.919,-36.133,-31.250,-29.785,-31.738
1621565346.923,-57.617,-30.762,-25.391,-34.180
1621565346.927,-31.738,-32.227,-21.484,-28.809
1621565346.931,4.883,-31.250,-23.926,-14.648
1621565346.935,-12.695,-30.762,-29.785,-26.367
1621565346.939,-36.621,-32.227,-32.715,-40.039
1621565346.943,-24.902,-29.297,-30.762,-37.598
1621565346.947,-14.160,-25.879,-31.250,-33.691
1621565346.951,-35.156,-31.250,-31.250,-39.062
1621565346.955,-46.875,-32.715,-29.297,-35.645
1621565346.959,-39.551,-30.762,-34.180,-22.461
1621565346.963,-5.859,-30.273,-36.133,-21.484
1621565346.966,1.465,-27.344,-33.691,-30.273
1621565346.970,-42.969,-28.320,-34.180,-35.156
1621565346.974,-42.969,-31.738,-28.320,-29.297
1621565346.978,-12.695,-31.738,-28.320,-29.297
1621565346.982,-12.207,-31.250,-31.738,-31.250
1621565346.986,-38.574,-27.832,-29.785,-31.738
1621565346.990,-56.152,-29.297,-31.250,-35.156
1621565346.994,-47.363,-30.273,-29.785,-33.203
1621565346.998,-18.555,-27.344,-25.879,-33.691
1621565347.002,-33.203,-26.367,-29.785,-39.062
1621565347.006,-57.129,-29.297,-33.203,-36.621
1621565347.010,-33.203,-31.250,-32.227,-31.250
1621565347.014,-1.465,-27.344,-30.762,-22.949
1621565347.018,-19.043,-26.367,-29.785,-22.461
1621565347.022,-41.504,-25.879,-27.344,-28.809
1621565347.026,-37.109,-21.484,-26.855,-28.809
1621565347.030,-13.184,-24.902,-27.344,-21.484
1621565347.034,-13.672,-34.668,-26.855,-28.320
1621565347.037,-49.316,-32.227,-26.855,-42.480
1621565347.041,-59.570,-26.855,-28.320,-47.852
1621565347.045,-32.715,-24.902,-26.367,-38.574
1621565347.049,-2.930,-25.879,-25.391,-24.414
1621565347.053,-30.762,-28.809,-29.785,-34.668
1621565347.057,-41.016,-24.902,-25.391,-39.062
1621565347.061,-29.785,-25.879,-24.414,-32.227
1621565347.065,-15.137,-30.273,-27.832,-28.809
1621565347.069,-36.133,-34.668,-29.297,-34.668
1621565347.073,-50.293,-35.645,-27.344,-39.062
1621565347.077,-28.320,-34.668,-26.367,-31.250
1621565347.081,-14.648,-41.016,-33.203,-28.809
1621565347.085,-14.648,-35.645,-36.133,-32.715
1621565347.089,-41.016,-31.250,-34.668,-39.551
1621565347.093,-37.109,-35.156,-33.691,-37.109
1621565347.097,-5.859,-33.691,-32.715,-30.273
1621565347.101,-18.066,-38.574,-33.691,-31.250
1621565347.105,-56.641,-36.621,-31.738,-26.855
1621565347.108,-58.105,-35.156,-33.203,-22.461
1621565347.112,-28.320,-36.621,-35.156,-18.066
1621565347.116,-6.348,-33.203,-29.297,-17.578
1621565347.120,-28.809,-30.762,-26.367,-24.414
1621565347.124,-49.316,-27.832,-30.762,-20.996
1621565347.128,-39.551,-27.832,-33.691,-18.555
1621565347.132,-14.160,-29.297,-30.762,-14.648
1621565347.136,-35.645,-31.738,-29.297,-20.996
1621565347.140,-67.383,-33.203,-29.297,-28.809
1621565347.144,-42.969,-31.738,-28.320,-22.461
1621565347.148,-3.418,-31.250,-29.785,-23.438
1621565347.152,-19.043,-30.762,-27.344,-24.902
1621565347.156,-56.152,-29.785,-28.809,-23.926
1621565347.160,-51.270,-30.762,-30.273,-25.879
1621565347.164,-24.414,-34.180,-26.855,-22.949
1621565347.168,-7.812,-34.180,-25.391,-26.367
1621565347.172,-37.598,-35.645,-23.926,-35.156
1621565347.176,-52.734,-33.203,-26.855,-31.250
1621565347.179,-28.809,-28.809,-30.762,-27.344
1621565347.183,-4.883,-25.879,-26.367,-25.879
1621565347.187,-40.039,-27.832,-23.438,-29.297
1621565347.191,-64.941,-28.809,-25.391,-34.668
1621565347.195,-45.898,-28.809,-30.273,-40.039
1621565347.199,-16.602,-29.785,-31.250,-35.156
1621565347.203,-27.832,-33.691,-31.250,-39.062
1621565347.207,-66.406,-34.668,-29.297,-46.875
1621565347.211,-61.035,-33.691,-24.902,-39.551
1621565347.215,-16.602,-32.227,-21.484,-25.879
1621565347.219,-4.883,-28.320,-20.508,-20.996
1621565347.223,-45.410,-30.273,-19.531,-26.855
1621565347.227,-57.129,-30.762,-19.043,-28.320
1621565347.231,-27.344,-33.691,-21.973,-29.785
1621565347.235,-9.766,-32.227,-23.438,-28.320
1621565347.239,-37.109,-27.832,-21.973,-27.832
1621565347.243,-50.781,-28.320,-24.902,-30.273
1621565347.247,-20.508,-26.855,-29.297,-23.926
1621565347.250,4.883,-28.809,-27.344,-19.531
1621565347.254,-19.531,-28.320,-26.367,-30.762
1621565347.258,-48.340,-27.832,-26.855,-30.273
1621565347.262,-42.480,-33.203,-29.785,-28.809
1621565347.266,-5.371,-31.738,-30.762,-29.297
1621565347.270,-13.184,-29.297,-31.738,-26.367
1621565347.274,-55.664,-30.273,-33.203,-30.273
1621565347.278,-52.246,-33.691,-32.715,-34.180
1621565347.282,-27.344,-36.133,-27.344,-30.273
1621565347.286,-27.344,-32.227,-20.996,-27.344
1621565347.290,-55.176,-32.715,-26.367,-35.156
1621565347.294,-53.711,-35.156,-32.227,-38.574
1621565347.298,-24.902,-33.203,-28.320,-34.180
1621565347.302,-13.672,-32.227,-30.762,-34.668
1621565347.306,-37.598,-30.762,-33.203,-38.086
1621565347.310,-55.176,-31.738,-30.762,-34.668
1621565347.314,-40.039,-29.785,-27.832,-32.715
1621565347.318,-9.277,-25.879,-24.902,-27.832
1621565347.321,-32.715,-27.344,-25.391,-26.855
1621565347.325,-52.734,-27.832,-25.391,-35.645
1621565347.329,-40.039,-27.832,-27.344,-42.969
1621565347.333,-21.973,-26.367,-27.832,-36.133
1621565347.337,-29.785,-26.855,-25.879,-35.645
1621565347.341,-52.246,-29.785,-23.438,-41.992
1621565347.345,-45.898,-28.809,-27.344,-32.715
1621565347.349,-21.973,-24.902,-26.855,-28.320
1621565347.353,-19.531,-28.320,-25.879,-29.297
1621565347.357,-47.363,-28.809,-24.902,-34.180
1621565347.361,-41.016,-23.926,-24.414,-30.273
1621565347.365,-27.344,-25.391,-33.691,-24.414
1621565347.369,-20.508,-31.250,-36.621,-24.414
1621565347.373,-43.945,-31.250,-37.598,-31.250
1621565347.377,-58.105,-29.297,-37.109,-31.250
1621565347.381,-18.555,-29.297,-35.645,-23.926
1621565347.385,-0.488,-29.785,-40.039,-39.551
1621565347.389,-42.480,-29.297,-38.574,-51.758
1621565347.392,-51.758,-32.227,-33.203,-35.156
1621565347.396,-29.297,-38.574,-31.250,-24.902
1621565347.400,-17.090,-47.852,-29.785,-28.809
1621565347.404,-27.344,-48.340,-31.250,-35.645
1621565347.408,-51.758,-36.133,-32.227,-40.527
1621565347.412,-48.828,-33.203,-27.832,-28.809
1621565347.416,-23.926,-34.180,-28.320,-25.391
1621565347.420,-14.648,-34.668,-32.715,-31.738
1621565347.424,-48.828,-37.109,-32.227,-34.668
1621565347.428,-49.316,-36.621,-31.738,-35.645
1621565347.432,-26.855,-35.645,-33.691,-36.133
1621565347.436,-9.277,-31.250,-28.320,-20.020
1621565347.440,-31.738,-34.668,-26.367,-20.996
1621565347.444,-53.223,-39.062,-29.785,-34.668
1621565347.448,-35.645,-35.156,-31.738,-29.785
1621565347.452,3.418,-30.273,-25.879,-18.555
1621565347.456,-21.973,-32.227,-24.902,-19.043
1621565347.460,-66.895,-40.527,-29.785,-32.715
1621565347.463,-54.688,-40.527,-27.344,-28.809
1621565347.467,-22.949,-36.621,-29.785,-25.879
1621565347.471,-24.414,-34.668,-34.180,-37.598
1621565347.475,-50.781,-35.156,-33.691,-44.922
1621565347.479,-45.898,-31.738,-32.227,-33.203
1621565347.483,-12.695,-30.762,-30.762,-14.648
1621565347.487,-3.906,-33.203,-30.762,-19.531
1621565347.491,-47.852,-32.227,-31.250,-35.645
1621565347.495,-54.688,-30.762,-34.668,-44.434
1621565347.499,-23.926,-34.668,-32.227,-40.527
1621565347.503,-21.484,-40.527,-28.320,-33.691
1621565347.507,-59.082,-40.527,-22.949,-25.391
1621565347.511,-37.598,-30.273,-24.414,-27.832
1621565347.515,-15.625,-26.367,-29.785,-41.016
1621565347.519,-51.270,-30.762,-33.691,-47.363
1621565347.523,-55.176,-30.273,-34.180,-26.855
1621565347.527,-15.625,-34.668,-32.227,-10.254
1621565347.531,-12.207,-41.016,-37.598,-24.414
1621565347.534,-55.664,-40.527,-39.062,-33.691
1621565347.538,-50.781,-32.227,-33.691,-37.109
1621565347.542,-16.113,-23.926,-26.855,-18.555
1621565347.546,-3.906,-24.902,-25.391,-5.859
1621565347.550,-31.250,-25.391,-27.344,-23.438
1621565347.554,-20.996,-23.438,-27.344,-8.789
1621565347.558,0.977,-28.320,-26.855,0.000
1621565347.562,11.230,-28.809,-26.855,-9.277
1621565347.566,-16.602,-27.832,-25.391,-16.602
1621565347.570,-42.480,-30.273,-25.879,-21.973
1621565347.574,-33.691,-29.785,-28.320,-29.297
1621565347.578,-6.836,-27.832,-23.926,-6.836
1621565347.582,-8.789,-24.414,-22.461,0.488
1621565347.586,-44.922,-24.414,-26.855,-36.133
1621565347.590,-27.832,-27.832,-23.926,-32.715
1621565347.594,16.113,-28.320,-20.996,-9.766
1621565347.598,-11.230,-26.367,-26.855,-20.996
1621565347.602,-56.152,-24.414,-28.809,-22.461
1621565347.605,-38.574,-20.508,-27.832,-37.598
1621565347.609,-5.371,-17.578,-26.367,-35.645
1621565347.613,1.465,-20.020,-26.855,-23.438
1621565347.617,-14.160,-21.484,-31.250,-29.297
1621565347.621,-34.180,-20.020,-29.785,-27.344
1621565347.625,-17.090,-19.043,-24.414,-15.625
1621565347.629,28.320,-18.066,-24.902,-6.836
1621565347.633,12.695,-16.602,-26.855,-29.785
1621565347.637,-17.090,-15.625,-24.902,-34.180
1621565347.641,-22.461,-23.438,-20.508,-10.254
1621565347.645,-5.371,-28.809,-25.391,-19.043
1621565347.649,-15.137,-29.297,-29.785,-54.199
1621565347.653,-43.945,-27.832,-25.879,-35.645
1621565347.657,-40.527,-28.809,-26.855,10.254
1621565347.661,-17.090,-31.250,-34.180,-24.414
1621565347.665,-4.395,-28.809,-35.645,-36.133
1621565347.669,-21.484,-21.973,-35.156,-25.879
1621565347.673,-33.203,-23.926,-37.109,-28.809
1621565347.676,-25.391,-27.344,-36.621,-27.832
1621565347.680,0.977,-24.414,-34.180,-27.832
1621565347.684,-25.879,-29.297,-29.785,-9.766
1621565347.688,-60.059,-30.762,-31.250,-23.438
1621565347.692,-33.203,-28.809,-32.715,-39.551
1621565347.696,-8.789,-32.715,-32.715,-26.367
1621565347.700,-34.180,-35.156,-36.621,-21.484
1621565347.704,-51.270,-35.156,-34.180,-40.527
1621565347.708,-52.734,-38.574,-37.598,-49.316
1621565347.712,-33.203,-38.086,-37.598,-31.250
1621565347.716,-23.438,-35.645,-32.227,-23.438
1621565347.720,-62.988,-37.109,-34.180,-26.855
1621565347.724,-67.383,-29.785,-31.738,-19.043
1621565347.728,-30.273,-23.438,-31.738,-37.598
1621565347.732,-14.648,-25.879,-27.832,-34.180
1621565347.736,-29.297,-27.344,-25.879,-13.184
1621565347.740,-50.293,-26.855,-30.273,-33.691
1621565347.744,-32.227,-29.297,-28.809,-39.062
1621565347.747,5.859,-28.809,-29.297,-41.016
1621565347.751,-38.086,-33.203,-26.367,-4.883
1621565347.755,-61.523,-33.691,-28.809,-9.766
1621565347.759,-41.992,-31.738,-40.039,-53.711
1621565347.763,-29.297,-34.668,-42.480,-34.668
1621565347.767,-15.137,-30.273,-34.668,0.000
1621565347.771,-52.734,-29.297,-29.297,-8.789
1621565347.775,-51.758,-29.785,-32.227,-41.504
1621565347.779,-4.395,-31.738,-35.156,-22.461
1621565347.783,4.883,-30.762,-39.062,-15.137
1621565347.787,-25.879,-34.180,-40.039,-43.457
1621565347.791,-41.992,-39.551,-37.109,-40.527
1621565347.795,-10.254,-38.086,-34.668,-17.090
1621565347.799,10.742,-33.691,-35.156,-12.207
1621565347.803,-27.832,-31.250,-29.297,-15.137
1621565347.807,-47.363,-30.273,-32.227,-21.484
1621565347.811,-16.602,-28.320,-37.598,-20.996
1621565347.815,-5.371,-31.738,-31.738,9.277
1621565347.818,-48.340,-34.668,-35.156,-2.441
1621565347.822,-75.195,-33.203,-35.645,-28.809
1621565347.826,-63.477,-28.809,-35.156,-51.270
1621565347.830,-28.320,-34.180,-41.016,-52.246
1621565347.834,-41.504,-39.551,-39.062,-22.461
1621565347.838,-68.359,-33.203,-32.715,-24.902
1621565347.842,-41.992,-30.273,-29.785,-13.672
1621565347.846,-20.996,-31.250,-29.297,-11.230
1621565347.850,-40.039,-32.227,-29.297,-15.625
1621565347.854,-61.523,-29.785,-32.227,-18.555
1621565347.858,-74.219,-32.715,-29.297,-14.648
1621565347.862,-40.039,-34.180,-28.320,-28.809
1621565347.866,-11.230,-32.227,-32.227,-26.367
1621565347.870,-48.340,-33.203,-31.738,-14.160
1621565347.874,-77.148,-33.203,-33.691,-42.480
1621565347.878,-68.848,-41.016,-37.598,-29.297
1621565347.882,-29.297,-37.598,-37.598,-11.719
1621565347.886,-29.297,-32.227,-35.156,-39.062
1621565347.889,-38.574,-33.203,-36.133,-32.227
1621565347.893,-30.273,-29.297,-35.645,-19.531
1621565347.897,-16.602,-32.227,-28.809,-0.488
1621565347.901,-25.879,-35.156,-36.133,-14.648
1621565347.905,-56.641,-31.738,-40.039,-31.738
1621565347.909,-42.480,-26.855,-26.855,-2.930
1621565347.913,-12.207,-28.809,-27.832,-17.090
1621565347.917,-17.090,-30.762,-34.180,-33.203
1621565347.921,-50.781,-30.762,-32.715,-8.789
1621565347.925,-49.805,-33.203,-32.227,-15.137
1621565347.929,-13.184,-31.250,-33.203,-24.414
1621565347.933,9.766,-24.414,-32.227,-10.742
1621565347.937,-21.973,-26.367,-33.691,-23.438
1621565347.941,-38.086,-25.879,-32.227,-16.602
1621565347.945,-18.066,-24.902,-34.668,-8.301
1621565347.949,-6.348,-32.227,-33.691,-1.465
1621565347.953,-14.160,-32.227,-34.180,-19.531
1621565347.957,-23.926,-34.668,-32.227,-15.137
1621565347.960,-37.109,-37.598,-24.902,7.324
1621565347.964,-15.137,-32.715,-24.414,-8.789
1621565347.968,-7.324,-30.273,-23.438,-5.371
1621565347.972,-41.992,-30.762,-22.949,1.953
1621565347.976,-54.688,-36.133,-26.855,11.719
1621565347.980,-26.367,-37.109,-28.809,19.043
1621565347.984,-8.789,-37.109,-31.250,8.789
1621565347.988,-56.152,-39.551,-29.785,0.488
1621565347.992,-59.082,-40.039,-29.297,-2.441
1621565347.996,-18.555,-37.109,-32.227,-6.348
1621565348.000,-8.789,-34.180,-34.180,-18.066
1621565348.004,-36.133,-33.691,-31.250,0.488
1621565348.008,-51.270,-31.250,-33.203,6.348
1621565348.012,-36.621,-33.203,-36.133,-14.160
1621565348.016,-7.324,-30.273,-33.691,-6.836
1621565348.020,-4.883,-26.855,-31.738,2.930
1621565348.024,-35.645,-30.273,-33.203,-1.953
1621565348.028,-35.645,-31.738,-33.691,0.000
1621565348.031,-6.348,-31.250,-34.180,-1.953
1621565348.035,4.395,-31.738,-36.621,-11.230
1621565348.039,-29.297,-33.203,-41.992,-20.508
1621565348.043,-52.734,-35.156,-40.039,-23.926
1621565348.047,-28.809,-31.250,-34.180,-20.996
1621565348.051,2.930,-28.809,-32.715,-9.277
1621565348.055,-27.832,-29.297,-33.203,-10.254
1621565348.059,-52.246,-27.344,-31.738,-15.625
1621565348.063,-28.320,-30.762,-33.203,-17.578
1621565348.067,0.000,-31.250,-29.297,-18.555
1621565348.071,-35.156,-32.227,-25.879,-12.695
1621565348.075,-70.312,-38.574,-30.762,-9.766
1621565348.079,-46.875,-41.016,-30.273,-21.484
1621565348.083,-5.371,-39.551,-27.832,-25.391
1621565348.087,-4.395,-34.668,-22.949,-1.465
1621565348.091,-41.016,-36.621,-20.020,-4.395
1621565348.095,-56.152,-42.480,-26.367,-0.488
1621565348.099,-24.902,-39.551,-27.832,1.465
1621565348.102,-10.742,-37.109,-26.855,-14.648
1621565348.106,-37.598,-42.480,-31.250,-23.438
1621565348.110,-39.062,-48.340,-34.668,-19.531
1621565348.114,-17.578,-52.246,-37.109,-10.254
1621565348.118,-3.418,-45.410,-34.180,-19.531
1621565348.122,-26.855,-41.992,-29.297,-19.531
1621565348.126,-43.457,-43.945,-25.879,-6.348
1621565348.130,-18.555,-38.086,-26.855,0.000
1621565348.134,13.184,-37.598,-31.250,-7.812
1621565348.138,-18.066,-42.969,-29.297,-6.348
1621565348.142,-53.711,-45.410,-26.855,-13.184
1621565348.146,-42.969,-47.363,-23.926,-10.742
1621565348.150,-5.859,-48.828,-23.926,-1.465
1621565348.154,-11.719,-55.664,-29.785,-4.395
1621565348.158,-51.758,-54.199,-30.762,-12.695
1621565348.162,-53.711,-49.805,-29.785,-26.855
1621565348.166,-12.207,-50.293,-32.227,-22.461
1621565348.170,4.395,-50.293,-29.785,-18.066
1621565348.173,-34.180,-55.176,-27.832,-20.996
1621565348.177,-54.199,-58.105,-31.250,-17.578
1621565348.181,-22.461,-49.805,-32.715,-11.230
1621565348.185,9.766,-49.316,-34.180,-18.066
1621565348.189,-9.277,-52.734,-34.180,-18.066
1621565348.193,-26.855,-51.270,-33.691,-11.230
1621565348.197,-20.996,-51.270,-35.645,-17.578
1621565348.201,3.418,-48.828,-32.715,-10.742
1621565348.205,-4.883,-46.875,-29.785,0.488
1621565348.209,-36.133,-45.898,-28.809,-19.531
1621565348.213,-34.668,-45.410,-22.461,-29.785
1621565348.217,4.395,-46.387,-18.066,-16.602
1621565348.221,12.695,-44.922,-22.461,-18.066
1621565348.225,-24.902,-43.945,-26.855,-24.414
1621565348.229,-37.109,-47.363,-23.438,-19.531
1621565348.233,-11.719,-47.363,-24.902,-16.602
1621565348.237,-9.766,-51.270,-29.785,-32.227
1621565348.241,-50.293,-54.199,-26.367,-40.039
1621565348.244,-51.270,-48.828,-22.949,-29.785
1621565348.248,-10.254,-41.992,-18.066,-26.855
1621565348.252,14.160,-45.410,-15.137,-17.090
1621565348.256,-19.043,-45.898,-16.113,-8.789
1621565348.260,-38.086,-39.551,-16.602,-17.090
1621565348.264,-13.672,-40.039,-18.555,-16.602
1621565348.268,12.695,-41.992,-19.531,-13.672
1621565348.272,10.254,-35.156,-15.625,-7.324
1621565348.276,-16.602,-32.227,-13.184,-5.371
1621565348.280,-15.625,-35.156,-13.184,-7.324
1621565348.284,4.395,-32.227,-12.207,-10.742
1621565348.288,9.277,-28.809,-11.230,-14.648
1621565348.292,-5.859,-25.391,-9.766,-10.254
1621565348.296,-22.949,-24.414,-11.719,-14.648
1621565348.300,-3.418,-27.832,-11.719,-12.695
1621565348.304,24.902,-27.344,-8.301,0.977
1621565348.308,-3.418,-27.832,-16.113,-10.742
1621565348.312,-29.785,-30.762,-20.996,-19.531
1621565348.315,-4.883,-29.297,-8.789,0.977
1621565348.319,20.996,-29.297,-8.789,1.953
1621565348.323,-15.137,-32.715,-16.602,-10.254
1621565348.327,-43.457,-32.227,-17.090,-12.207
1621565348.331,-27.832,-30.273,-16.602,-16.113
1621565348.335,8.789,-29.297,-17.090,-10.742
1621565348.339,-2.441,-30.273,-17.578,-8.301
1621565348.343,-46.387,-31.738,-18.555,-18.555
1621565348.347,-43.457,-33.691,-21.973,-23.926
1621565348.351,-12.695,-33.691,-24.414,-25.879
1621565348.355,0.488,-29.785,-20.508,-6.348
1621565348.359,-25.879,-29.785,-14.648,0.000
1621565348.363,-41.504,-26.367,-16.113,-19.531
1621565348.367,-19.043,-24.902,-18.066,-9.277
1621565348.371,-3.906,-28.320,-18.555,-11.230
1621565348.375,-33.203,-29.785,-20.508,-31.250
1621565348.379,-64.941,-30.273,-22.461,-38.574
1621565348.383,-48.340,-28.809,-20.996,-32.715
1621565348.386,-8.301,-30.273,-20.508,-28.809
1621565348.390,-33.691,-33.691,-22.949,-39.551
1621565348.394,-65.918,-39.551,-30.273,-47.852
1621565348.398,-53.223,-39.551,-26.367,-27.344
1621565348.402,-23.438,-35.156,-20.020,-16.602
1621565348.406,-43.457,-36.133,-25.391,-41.992
1621565348.410,-68.359,-31.738,-20.020,-24.414
1621565348.414,-48.828,-26.367,-20.020,-9.277
1621565348.418,-30.762,-24.414,-24.902,-30.273
1621565348.422,-33.203,-25.391,-21.973,-42.969
1621565348.426,-61.523,-22.949,-22.949,-42.480
1621565348.430,-71.777,-18.555,-18.066,-36.621
1621565348.434,-71.289,-23.926,-15.625,-35.645
1621565348.438,-46.875,-26.367,-20.508,-36.133
1621565348.442,-53.711,-21.484,-20.020,-47.852
1621565348.446,-78.125,-24.902,-21.484,-59.570
1621565348.450,-69.336,-30.762,-20.996,-52.734
1621565348.454,-59.082,-28.809,-21.973,-50.293
1621565348.457,-66.895,-20.996,-21.484,-63.965
1621565348.461,-92.285,-17.578,-19.043,-64.453
1621565348.465,-99.121,-18.555,-20.508,-62.988
1621565348.469,-62.500,-20.996,-20.508,-59.570
1621565348.473,-60.059,-20.996,-20.508,-52.246
1621565348.477,-88.379,-25.391,-20.996,-46.875
1621565348.481,-87.402,-27.832,-20.996,-45.898
1621565348.485,-55.176,-21.484,-19.531,-47.363
1621565348.489,-41.016,-19.531,-19.531,-44.434
1621565348.493,-73.242,-17.090,-20.020,-47.363
1621565348.497,-83.008,-16.602,-20.508,-44.434
1621565348.501,-64.941,-20.508,-21.484,-27.832
1621565348.505,-37.109,-20.020,-23.438,-25.879
1621565348.509,-57.617,-17.578,-27.832,-35.645
1621565348.513,-82.031,-16.602,-26.855,-40.039
1621565348.517,-64.941,-20.508,-26.367,-34.180
1621565348.521,-28.320,-23.926,-24.414,-15.625
1621565348.525,-37.109,-21.973,-21.484,-21.484
1621565348.528,-59.570,-20.508,-23.926,-21.973
1621565348.532,-51.758,-23.438,-23.926,-15.625
1621565348.536,-31.738,-24.902,-20.996,-16.602
1621565348.540,-32.227,-25.391,-20.508,-20.508
1621565348.544,-56.641,-26.367,-18.066,-14.160
1621565348.548,-70.801,-29.297,-20.508,-21.484
1621565348.552,-56.641,-34.668,-26.367,-20.508
1621565348.556,-40.039,-37.109,-27.832,-17.578
1621565348.560,-68.848,-35.156,-30.273,-21.973
1621565348.564,-80.566,-33.203,-29.785,-12.695
1621565348.568,-56.641,-33.691,-24.902,-15.137
1621565348.572,-32.227,-33.203,-27.344,-4.883
1621565348.576,-48.340,-41.016,-31.250,-2.441
1621565348.580,-77.637,-41.016,-30.762,-10.254
1621565348.584,-70.801,-32.227,-26.855,-9.766
1621565348.588,-31.738,-30.273,-24.414,-1.465
1621565348.592,-40.527,-33.691,-26.367,-11.230
1621565348.596,-82.520,-41.504,-25.879,-28.320
1621565348.599,-81.055,-46.387,-25.391,-20.020
1621565348.603,-62.500,-46.875,-24.902,-10.742
1621565348.607,-52.734,-43.457,-23.438,-10.742
1621565348.611,-84.473,-38.574,-27.344,-19.531
1621565348.615,-99.121,-42.969,-24.902,-18.555
1621565348.619,-62.500,-43.945,-24.414,-8.789
1621565348.623,-33.691,-41.992,-25.879,-3.906
1621565348.627,-62.500,-43.945,-27.832,-6.836
1621565348.631,-92.773,-48.828,-33.691,-10.254
1621565348.635,-70.312,-49.805,-31.250,8.789
1621565348.639,-38.086,-44.434,-26.367,15.137
1621565348.643,-56.152,-46.387,-28.809,-3.906
1621565348.647,-80.078,-43.457,-27.832,-8.789
1621565348.651,-65.918,-42.969,-26.367,-7.324
1621565348.655,-24.414,-44.922,-29.785,-6.836
1621565348.659,-28.809,-42.969,-29.297,-13.672
1621565348.663,-62.012,-49.316,-26.367,-15.625
